"","health_board","LSOA_name","LSOA_code","patients","Locality","total_locality_pop","prop_of_locality","Code","items","cost","quantity","item","items_per_lsoa","cost_per_lsoa","quantity_per_lsoa"
"135","Betsi Cadwaladr University Health Board","Conwy 010B","W01000140",1810,"Conwy",118723,0.0152455716247062,"6A7",44608,953820.2059,123630,"inhalers",680.074459034896,14541.5342661405,1884.81001996243
"136","Betsi Cadwaladr University Health Board","Conwy 010C","W01000141",1489,"Conwy",118723,0.0125417989774517,"6A7",44608,953820.2059,123630,"inhalers",559.464568786166,11962.6212830294,1550.54260758236
"137","Betsi Cadwaladr University Health Board","Conwy 010D","W01000142",1862,"Conwy",118723,0.015683565947626,"6A7",44608,953820.2059,123630,"inhalers",699.6125097917,14959.3021014108,1938.959258105
"138","Betsi Cadwaladr University Health Board","Conwy 007B","W01000143",1459,"Conwy",118723,0.012289109944998,"6A7",44608,953820.2059,123630,"inhalers",548.192616426472,11721.6013780657,1519.30266250011
"139","Betsi Cadwaladr University Health Board","Conwy 007C","W01000144",1806,"Conwy",118723,0.0152118797537124,"6A7",44608,953820.2059,123630,"inhalers",678.571532053604,14509.398278812,1880.64469395147
"140","Betsi Cadwaladr University Health Board","Conwy 008B","W01000145",1387,"Conwy",118723,0.0116826562671092,"6A7",44608,953820.2059,123630,"inhalers",521.139930763205,11143.153606153,1444.3267943027
"141","Betsi Cadwaladr University Health Board","Conwy 001B","W01000146",2137,"Conwy",118723,0.0179998820784515,"6A7",44608,953820.2059,123630,"inhalers",802.938739755566,17168.6512302443,2225.32542135896
"142","Betsi Cadwaladr University Health Board","Conwy 001C","W01000147",1595,"Conwy",118723,0.0134346335587881,"6A7",44608,953820.2059,123630,"inhalers",599.29213379042,12814.2249472343,1660.92374687297
"143","Betsi Cadwaladr University Health Board","Conwy 015D","W01000148",1190,"Conwy",118723,0.0100233316206632,"6A7",44608,953820.2059,123630,"inhalers",447.120776934545,9560.45623022498,1239.18448826259
"144","Betsi Cadwaladr University Health Board","Conwy 005A","W01000149",1487,"Conwy",118723,0.0125249530419548,"6A7",44608,953820.2059,123630,"inhalers",558.71310529552,11946.5532893652,1548.45994457687
"145","Betsi Cadwaladr University Health Board","Conwy 005B","W01000150",1569,"Conwy",118723,0.0132156363973282,"6A7",44608,953820.2059,123630,"inhalers",589.523108412018,12605.3410295991,1633.84912780169
"146","Betsi Cadwaladr University Health Board","Conwy 005C","W01000151",1589,"Conwy",118723,0.0133840957522974,"6A7",44608,953820.2059,123630,"inhalers",597.037743318481,12766.0209662416,1654.67575785652
"147","Betsi Cadwaladr University Health Board","Conwy 005D","W01000152",1431,"Conwy",118723,0.0120532668480412,"6A7",44608,953820.2059,123630,"inhalers",537.672127557424,11496.6494667663,1490.14538042334
"148","Betsi Cadwaladr University Health Board","Conwy 009D","W01000153",1754,"Conwy",118723,0.0147738854307927,"6A7",44608,953820.2059,123630,"inhalers",659.0334812968,14091.6304435417,1826.4954558089
"149","Betsi Cadwaladr University Health Board","Conwy 003A","W01000154",1415,"Conwy",118723,0.0119184993640659,"6A7",44608,953820.2059,123630,"inhalers",531.660419632253,11368.1055174524,1473.48407637947
"150","Betsi Cadwaladr University Health Board","Conwy 004A","W01000155",1405,"Conwy",118723,0.0118342696865814,"6A7",44608,953820.2059,123630,"inhalers",527.903102179022,11287.7655491312,1463.07076135205
"151","Betsi Cadwaladr University Health Board","Conwy 004B","W01000156",1510,"Conwy",118723,0.0127186813001693,"6A7",44608,953820.2059,123630,"inhalers",567.354935437952,12131.335216504,1572.41056913993
"152","Betsi Cadwaladr University Health Board","Conwy 004C","W01000157",1484,"Conwy",118723,0.0124996841387094,"6A7",44608,953820.2059,123630,"inhalers",557.58591005955,11922.4512988688,1545.33595006865
"153","Betsi Cadwaladr University Health Board","Conwy 004D","W01000158",1572,"Conwy",118723,0.0132409053005736,"6A7",44608,953820.2059,123630,"inhalers",590.650303647987,12629.4430200955,1636.97312230991
"154","Betsi Cadwaladr University Health Board","Conwy 014B","W01000159",1477,"Conwy",118723,0.0124407233644702,"6A7",44608,953820.2059,123630,"inhalers",554.955787842288,11866.2133210439,1538.04662954946
"155","Betsi Cadwaladr University Health Board","Conwy 014C","W01000162",1825,"Conwy",118723,0.0153719161409331,"6A7",44608,953820.2059,123630,"inhalers",685.710435214744,14662.0442186223,1900.42999250356
"156","Betsi Cadwaladr University Health Board","Conwy 009E","W01000163",1489,"Conwy",118723,0.0125417989774517,"6A7",44608,953820.2059,123630,"inhalers",559.464568786166,11962.6212830294,1550.54260758236
"157","Betsi Cadwaladr University Health Board","Conwy 009F","W01000164",1337,"Conwy",118723,0.0112615078796863,"6A7",44608,953820.2059,123630,"inhalers",502.353343497048,10741.4537645469,1392.26021916562
"158","Betsi Cadwaladr University Health Board","Conwy 006C","W01000165",1841,"Conwy",118723,0.0155066836249084,"6A7",44608,953820.2059,123630,"inhalers",691.722143139914,14790.5881679363,1917.09129654743
"159","Betsi Cadwaladr University Health Board","Conwy 006D","W01000166",3096,"Conwy",118723,0.0260775081492213,"6A7",44608,953820.2059,123630,"inhalers",1163.26548352046,24873.2541922492,3223.96233248823
"160","Betsi Cadwaladr University Health Board","Conwy 011C","W01000167",2029,"Conwy",118723,0.0170902015616182,"6A7",44608,953820.2059,123630,"inhalers",762.359711260666,16300.9795723752,2112.86161906286
"161","Betsi Cadwaladr University Health Board","Conwy 002B","W01000168",1971,"Conwy",118723,0.0166016694322077,"6A7",44608,953820.2059,123630,"inhalers",740.567270031923,15835.0077561121,2052.46439190384
"162","Betsi Cadwaladr University Health Board","Conwy 001D","W01000169",1870,"Conwy",118723,0.0157509496896136,"6A7",44608,953820.2059,123630,"inhalers",702.618363754285,15023.5740760678,1947.28991012693
"163","Betsi Cadwaladr University Health Board","Conwy 013C","W01000170",1774,"Conwy",118723,0.0149423447857618,"6A7",44608,953820.2059,123630,"inhalers",666.548116203263,14252.3103801841,1847.32208586373
"164","Betsi Cadwaladr University Health Board","Conwy 013D","W01000171",1572,"Conwy",118723,0.0132409053005736,"6A7",44608,953820.2059,123630,"inhalers",590.650303647987,12629.4430200955,1636.97312230991
"165","Betsi Cadwaladr University Health Board","Conwy 013E","W01000172",1256,"Conwy",118723,0.0105792474920614,"6A7",44608,953820.2059,123630,"inhalers",471.919072125873,10090.700021145,1307.91236744355
"166","Betsi Cadwaladr University Health Board","Conwy 003B","W01000173",1459,"Conwy",118723,0.012289109944998,"6A7",44608,953820.2059,123630,"inhalers",548.192616426472,11721.6013780657,1519.30266250011
"167","Betsi Cadwaladr University Health Board","Conwy 003C","W01000174",1674,"Conwy",118723,0.0141000480109162,"6A7",44608,953820.2059,123630,"inhalers",628.974941670948,13448.9106969719,1743.18893558957
"168","Betsi Cadwaladr University Health Board","Conwy 003D","W01000175",1598,"Conwy",118723,0.0134599024620335,"6A7",44608,953820.2059,123630,"inhalers",600.419329026389,12838.3269377307,1664.0477413812
"169","Betsi Cadwaladr University Health Board","Conwy 011D","W01000176",1729,"Conwy",118723,0.0145633112370813,"6A7",44608,953820.2059,123630,"inhalers",649.640187663721,13890.7805227386,1800.46216824036
"170","Betsi Cadwaladr University Health Board","Conwy 011E","W01000177",1533,"Conwy",118723,0.0129124095583838,"6A7",44608,953820.2059,123630,"inhalers",575.996765580385,12316.1171436428,1596.36119370299
"171","Betsi Cadwaladr University Health Board","Conwy 010E","W01000178",2067,"Conwy",118723,0.0174102743360596,"6A7",44608,953820.2059,123630,"inhalers",776.637517582945,16606.2714519958,2152.43221616704
"172","Betsi Cadwaladr University Health Board","Conwy 010F","W01000179",2133,"Conwy",118723,0.0179661902074577,"6A7",44608,953820.2059,123630,"inhalers",801.435812774273,17136.5152429159,2221.160095348
"173","Betsi Cadwaladr University Health Board","Conwy 008C","W01000180",1565,"Conwy",118723,0.0131819445263344,"6A7",44608,953820.2059,123630,"inhalers",588.020181430725,12573.2050422707,1629.68380179072
"174","Betsi Cadwaladr University Health Board","Conwy 008D","W01000181",1429,"Conwy",118723,0.0120364209125443,"6A7",44608,953820.2059,123630,"inhalers",536.920664066777,11480.5814731021,1488.06271741786
"175","Betsi Cadwaladr University Health Board","Conwy 007D","W01000182",2169,"Conwy",118723,0.0182694170464021,"6A7",44608,953820.2059,123630,"inhalers",814.962155605906,17425.7391288722,2258.6480294467
"176","Betsi Cadwaladr University Health Board","Conwy 008E","W01000183",1461,"Conwy",118723,0.0123059558804949,"6A7",44608,953820.2059,123630,"inhalers",548.944079917118,11737.66937173,1521.38532550559
"177","Betsi Cadwaladr University Health Board","Conwy 005E","W01000184",2388,"Conwy",118723,0.0201140469833141,"6A7",44608,953820.2059,123630,"inhalers",897.247407831675,19185.1844351069,2486.69962854712
"178","Betsi Cadwaladr University Health Board","Conwy 015E","W01000185",1226,"Conwy",118723,0.0103265584596077,"6A7",44608,953820.2059,123630,"inhalers",460.647119766178,9849.68011618136,1276.67242236129
"179","Betsi Cadwaladr University Health Board","Conwy 001E","W01000186",1761,"Conwy",118723,0.0148328462050319,"6A7",44608,953820.2059,123630,"inhalers",661.663603514062,14147.8684213665,1833.78477632809
"180","Betsi Cadwaladr University Health Board","Conwy 002C","W01000187",1702,"Conwy",118723,0.0143358911078729,"6A7",44608,953820.2059,123630,"inhalers",639.495430539997,13673.8626082714,1772.34621766633
"181","Betsi Cadwaladr University Health Board","Conwy 002D","W01000188",1703,"Conwy",118723,0.0143443140756214,"6A7",44608,953820.2059,123630,"inhalers",639.87116228532,13681.8966051035,1773.38754916907
"182","Betsi Cadwaladr University Health Board","Conwy 015F","W01000189",1507,"Conwy",118723,0.0126934123969239,"6A7",44608,953820.2059,123630,"inhalers",566.227740201983,12107.2332260076,1569.28657463171
"183","Betsi Cadwaladr University Health Board","Conwy 014D","W01000190",1381,"Conwy",118723,0.0116321184606184,"6A7",44608,953820.2059,123630,"inhalers",518.885540291266,11094.9496251602,1438.07880528625
"184","Betsi Cadwaladr University Health Board","Denbighshire 009A","W01000191",2247,"Denbighshire",103196,0.021774099771309,"6C1",36712,769707.6862,124196,"inhalers",799.370750804295,16759.6919540622,2704.25609519749
"185","Betsi Cadwaladr University Health Board","Denbighshire 016A","W01000192",1034,"Denbighshire",103196,0.0100197682080701,"6C1",36712,769707.6862,124196,"inhalers",367.845730454669,7712.29260369394,1244.41513236947
"186","Betsi Cadwaladr University Health Board","Denbighshire 015A","W01000193",1362,"Denbighshire",103196,0.0131981859762006,"6C1",36712,769707.6862,124196,"inhalers",484.531803558277,10158.7451897787,1639.16190550021
"187","Betsi Cadwaladr University Health Board","Denbighshire 011A","W01000194",2265,"Denbighshire",103196,0.0219485251366332,"6C1",36712,769707.6862,124196,"inhalers",805.774254816078,16893.9484984205,2725.9190278693
"188","Betsi Cadwaladr University Health Board","Denbighshire 012A","W01000195",1691,"Denbighshire",103196,0.0163862940424047,"6C1",36712,769707.6862,124196,"inhalers",601.573626884763,12612.6564727722,2035.1121748905
"189","Betsi Cadwaladr University Health Board","Denbighshire 012B","W01000196",1424,"Denbighshire",103196,0.0137989844567619,"6C1",36712,769707.6862,124196,"inhalers",506.588317376643,10621.184398124,1713.778673592
"190","Betsi Cadwaladr University Health Board","Denbighshire 012C","W01000197",1667,"Denbighshire",103196,0.0161537268886391,"6C1",36712,769707.6862,124196,"inhalers",593.035621535718,12433.6477469611,2006.22826466142
"191","Betsi Cadwaladr University Health Board","Denbighshire 011B","W01000198",1422,"Denbighshire",103196,0.0137796038606148,"6C1",36712,769707.6862,124196,"inhalers",505.876816930889,10606.2670043064,1711.37168107291
"192","Betsi Cadwaladr University Health Board","Denbighshire 011C","W01000199",1716,"Denbighshire",103196,0.016628551494244,"6C1",36712,769707.6862,124196,"inhalers",610.467382456684,12799.1238954921,2065.19958137912
"193","Betsi Cadwaladr University Health Board","Denbighshire 008A","W01000200",1350,"Denbighshire",103196,0.0130819023993178,"6C1",36712,769707.6862,124196,"inhalers",480.262800883755,10069.2408268731,1624.71995038567
"194","Betsi Cadwaladr University Health Board","Denbighshire 008B","W01000201",2075,"Denbighshire",103196,0.0201073685026551,"6C1",36712,769707.6862,124196,"inhalers",738.181712469476,15476.7960857494,2497.25473855576
"195","Betsi Cadwaladr University Health Board","Denbighshire 015B","W01000202",1675,"Denbighshire",103196,0.0162312492732276,"6C1",36712,769707.6862,124196,"inhalers",595.881623318733,12493.3173222315,2015.85623473778
"196","Betsi Cadwaladr University Health Board","Denbighshire 013A","W01000203",2432,"Denbighshire",103196,0.0235668049149192,"6C1",36712,769707.6862,124196,"inhalers",865.184542036513,18139.5508821892,2926.9029032133
"197","Betsi Cadwaladr University Health Board","Denbighshire 013B","W01000204",1527,"Denbighshire",103196,0.0147970851583395,"6C1",36712,769707.6862,124196,"inhalers",543.230590332959,11389.4301797298,1837.73878832513
"198","Betsi Cadwaladr University Health Board","Denbighshire 016B","W01000205",1255,"Denbighshire",103196,0.0121613240823288,"6C1",36712,769707.6862,124196,"inhalers",446.466529710454,9360.66462053762,1510.3878057289
"199","Betsi Cadwaladr University Health Board","Denbighshire 013C","W01000206",2349,"Denbighshire",103196,0.022762510174813,"6C1",36712,769707.6862,124196,"inhalers",835.657273537734,17520.4790387593,2827.01271367107
"200","Betsi Cadwaladr University Health Board","Denbighshire 015C","W01000207",2500,"Denbighshire",103196,0.0242257451839219,"6C1",36712,769707.6862,124196,"inhalers",889.375557192139,18646.7422719873,3008.74064886236
"201","Betsi Cadwaladr University Health Board","Denbighshire 016C","W01000208",1343,"Denbighshire",103196,0.0130140703128028,"6C1",36712,769707.6862,124196,"inhalers",477.772549323617,10017.0299485116,1616.29547656886
"202","Betsi Cadwaladr University Health Board","Denbighshire 016D","W01000209",1512,"Denbighshire",103196,0.0146517306872359,"6C1",36712,769707.6862,124196,"inhalers",537.894336989806,11277.5497260979,1819.68634443195
"203","Betsi Cadwaladr University Health Board","Denbighshire 016E","W01000210",1665,"Denbighshire",103196,0.016134346292492,"6C1",36712,769707.6862,124196,"inhalers",592.324121089965,12418.7303531435,2003.82127214233
"204","Betsi Cadwaladr University Health Board","Denbighshire 012D","W01000211",1930,"Denbighshire",103196,0.0187022752819877,"6C1",36712,769707.6862,124196,"inhalers",686.597930152332,14395.2850339742,2322.74778092174
"205","Betsi Cadwaladr University Health Board","Denbighshire 003A","W01000212",2164,"Denbighshire",103196,0.0209698050312028,"6C1",36712,769707.6862,124196,"inhalers",769.843482305516,16140.6201106322,2604.36590565526
"206","Betsi Cadwaladr University Health Board","Denbighshire 002A","W01000213",1449,"Denbighshire",103196,0.0140412419086011,"6C1",36712,769707.6862,124196,"inhalers",515.482072948564,10807.6518208438,1743.86608008062
"207","Betsi Cadwaladr University Health Board","Denbighshire 002B","W01000214",1206,"Denbighshire",103196,0.0116864994767239,"6C1",36712,769707.6862,124196,"inhalers",429.034768789488,8995.18847200667,1451.4164890112
"208","Betsi Cadwaladr University Health Board","Denbighshire 002C","W01000215",1511,"Denbighshire",103196,0.0146420403891624,"6C1",36712,769707.6862,124196,"inhalers",537.538586766929,11270.0910291891,1818.48284817241
"209","Betsi Cadwaladr University Health Board","Denbighshire 002D","W01000216",1427,"Denbighshire",103196,0.0138280553509826,"6C1",36712,769707.6862,124196,"inhalers",507.655568045273,10643.5604888503,1717.38916237063
"210","Betsi Cadwaladr University Health Board","Denbighshire 008C","W01000217",2098,"Denbighshire",103196,0.0203302453583472,"6C1",36712,769707.6862,124196,"inhalers",746.363967595643,15648.3461146517,2524.93515252529
"211","Betsi Cadwaladr University Health Board","Denbighshire 001A","W01000218",1597,"Denbighshire",103196,0.0154754060234893,"6C1",36712,769707.6862,124196,"inhalers",568.133105934339,11911.5389633455,1921.98352649327
"212","Betsi Cadwaladr University Health Board","Denbighshire 001B","W01000219",2673,"Denbighshire",103196,0.0259021667506492,"6C1",36712,769707.6862,124196,"inhalers",950.920345749835,19937.0968372088,3216.94550176363
"213","Betsi Cadwaladr University Health Board","Denbighshire 001C","W01000220",1689,"Denbighshire",103196,0.0163669134462576,"6C1",36712,769707.6862,124196,"inhalers",600.862126439009,12597.7390789546,2032.70518237141
"214","Betsi Cadwaladr University Health Board","Denbighshire 003B","W01000221",1341,"Denbighshire",103196,0.0129946897166557,"6C1",36712,769707.6862,124196,"inhalers",477.061048877863,10002.112554694,1613.88848404977
"215","Betsi Cadwaladr University Health Board","Denbighshire 003C","W01000222",1737,"Denbighshire",103196,0.0168320477537889,"6C1",36712,769707.6862,124196,"inhalers",617.938137137098,12955.7565305768,2090.47300282957
"216","Betsi Cadwaladr University Health Board","Denbighshire 009B","W01000223",1337,"Denbighshire",103196,0.0129559285243614,"6C1",36712,769707.6862,124196,"inhalers",475.638047986356,9972.2777670588,1609.07449901159
